openalex_id,name,quartile,rank,score,fwci_mean,if2,if2_approx,h5,cite_cagr,self_cite_rate,paper_count,fwci_n,issn,eissn,ccf_rank,venue_type,data_status
https://openalex.org/S4393916742,NeurIPS,Q1,1,54.8836,34.7728,0.0,165.5847,193.0,0.0,0.0,970.0,0.0,,,A,conference,ok
https://openalex.org/S4306418987,ICCV,Q1,2,50.5047,32.0361,0.0,152.553,100.0,0.0,0.0,463.0,0.0,,,A,conference,ok
https://openalex.org/S4306420609,ICLR,Q1,3,41.8567,26.334,0.0,125.4,173.0,0.0,0.0,1000.0,0.0,,,A,conference,ok
https://openalex.org/S4306418609,CVPR,Q1,4,40.2448,25.2813,0.0,120.387,180.0,0.0,0.0,1001.0,0.0,,,A,conference,ok
https://openalex.org/S4363608668,ACL,Q1,5,35.0636,21.93,0.0,104.4285,167.0,0.0,0.0,1010.0,0.0,,,A,conference,ok
https://openalex.org/S4306419637,ICML,Q1,6,34.9079,21.8462,0.0,104.0295,150.0,0.0,0.0,1001.0,0.0,,,A,conference,ok
https://openalex.org/S4363424788,EMNLP,Q1,7,30.3225,18.8718,0.0,89.8655,148.0,0.0,0.0,1009.0,0.0,,,B,conference,ok
https://openalex.org/S4363552898,ECCV,Q1,8,24.7662,15.2595,0.0,72.6645,153.0,0.0,0.0,877.0,0.0,,,B,conference,ok
https://openalex.org/S4363607701,ACM SIGKDD,Q1,9,23.7777,9.1631,0.0,76.568,196.0,1.0523,0.0,2019.0,1997.0,,,A,conference,ok
https://openalex.org/S4210188176,Foundations and Trends in Machine Learning,Q1,10,22.8684,16.0232,65.9167,0.0,13.0,1.2452,0.0,21.0,20.0,1935-8237,1935-8245,B,journal,ok
https://openalex.org/S4363520029,Symposium on Operating Systems Principles (SOSP),Q1,11,22.3458,13.965,0.0,66.5,27.0,0.0,0.0,153.0,0.0,,,A,conference,ok
https://openalex.org/S68686220,Proceedings of the IEEE,Q1,12,21.0572,13.077,61.1619,0.0,71.0,1.2342,0.0,547.0,229.0,0018-9219,1558-2256,A,journal,ok
https://openalex.org/S157921468,ACM Computing Surveys,Q1,13,18.1173,18.3318,41.4476,0.0,118.0,1.6199,0.0,1191.0,1093.0,0360-0300,1557-7341,A,journal,ok
https://openalex.org/S4363519970,Robotics: Science and Systems (RSS),Q1,14,17.8564,10.9067,0.0,51.9367,67.0,0.0,0.0,316.0,0.0,,,B,conference,ok
https://openalex.org/S2912241403,Nature Machine Intelligence,Q1,15,15.4521,12.981,38.4829,0.0,92.0,1.8075,0.0,730.0,670.0,2522-5839,,A,journal,ok
https://openalex.org/S4363516222,Conference on Robot Learning (CoRL),Q1,16,14.7338,8.8342,0.0,42.0677,89.0,0.0,0.0,647.0,0.0,,,B,conference,ok
https://openalex.org/S4363497722,NAACL,Q1,17,13.7034,8.1671,0.0,38.8911,88.0,0.0,0.0,1000.0,0.0,,,B,conference,ok
https://openalex.org/S90422530,IEEE Journal on Selected Areas in Communications,Q1,18,13.1664,12.8324,29.6652,0.0,92.0,1.3111,0.0,1331.0,984.0,0733-8716,1558-0008,A,journal,ok
https://openalex.org/S4210213233,Science Robotics,Q1,19,13.0608,11.8696,30.776,0.0,71.0,1.5997,0.0,417.0,347.0,,2470-9476,A,journal,ok
https://openalex.org/S7560371,Information Fusion,Q1,20,12.3273,9.8138,30.1148,0.0,99.0,3.1226,0.0,2202.0,1887.0,1566-2535,1872-6305,,journal,ok
https://openalex.org/S4363607698,ACM SIGMOD,Q1,21,11.8,32.9296,0.0,0.0,2.0,-0.8347,0.0,320.0,9.0,,,A,conference,ok
https://openalex.org/S199944782,IEEE Transactions on Pattern Analysis and Machine Intelligence,Q1,22,11.3494,8.4697,28.0709,0.0,132.0,1.624,0.0,2904.0,2452.0,0162-8828,1939-3539,A,journal,ok
https://openalex.org/S134668137,Nucleic Acids Research,Q1,23,10.9886,7.6132,27.6636,0.0,143.0,2.0165,0.0,5101.0,4608.0,0305-1048,1362-4962,A,journal,ok
https://openalex.org/S4363607761,KDD,Q1,24,10.493,6.0905,0.0,29.0025,84.0,0.0,0.0,1006.0,0.0,,,A,conference,ok
https://openalex.org/S4363607599,ACM International Conference on Multimedia (MM),Q1,25,9.8859,5.7003,0.0,27.1445,82.0,0.0,0.0,1110.0,0.0,,,B,conference,ok
https://openalex.org/S4394735545,ACM Transactions on Information Systems,Q1,26,9.2999,10.4845,17.9879,0.0,48.0,1.9135,0.0,529.0,452.0,1046-8188,1558-2868,A,journal,ok
https://openalex.org/S2492086750,ACM Transactions on Intelligent Systems and Technology,Q1,27,9.2399,9.2745,19.6339,0.0,41.0,1.7361,0.0,570.0,459.0,2157-6904,2157-6912,B,journal,ok
https://openalex.org/S4363607743,ACM WSDM,Q1,28,9.2124,6.5807,0.0,23.1142,62.0,0.8821,0.0,637.0,635.0,,,B,conference,ok
https://openalex.org/S4363607695,ACM SIGIR,Q1,29,9.1339,5.2243,0.0,24.8778,76.0,0.0,0.0,1000.0,0.0,,,B,conference,ok
https://openalex.org/S4363517036,IEEE International Conference on Robotics and Automation (ICRA),Q1,30,9.0923,5.206,0.0,24.7905,72.0,0.0,0.0,1001.0,0.0,,,A,conference,ok
https://openalex.org/S166722454,Education and Information Technologies,Q1,31,9.0752,11.7263,14.7494,0.0,86.0,2.0472,0.0,2980.0,2737.0,1360-2357,1573-7608,,journal,ok
https://openalex.org/S4363519752,USENIX Symposium on Operating Systems Design (OSDI),Q1,32,9.0426,5.2884,0.0,25.183,35.0,0.0,0.0,187.0,0.0,,,A,conference,ok
https://openalex.org/S155526855,Computational Linguistics,Q1,33,8.9634,9.9826,18.0735,0.0,23.0,1.8402,0.0,157.0,118.0,0891-2017,1530-9312,A,journal,ok
https://openalex.org/S4210173141,IEEE Transactions on Image Processing,Q1,34,8.9386,6.3653,21.7286,0.0,92.0,1.6378,0.0,2088.0,1839.0,1057-7149,1941-0042,A,journal,ok
https://openalex.org/S4210228084,Nature Computational Science,Q1,35,8.9346,6.6138,21.7959,0.0,59.0,1.669,0.0,672.0,472.0,,2662-8457,A,journal,ok
https://openalex.org/S185367456,ACM Transactions on Graphics,Q1,36,8.8475,6.7739,21.1171,0.0,61.0,2.0167,0.0,1097.0,902.0,0730-0301,1557-7368,A,journal,ok
https://openalex.org/S144620930,IEEE Transactions on Robotics,Q1,37,8.7213,8.2011,18.6865,0.0,64.0,1.4715,0.0,1103.0,929.0,1552-3098,1941-0468,A,journal,ok
https://openalex.org/S63459445,IEEE Transactions on Wireless Communications,Q1,38,8.6352,8.166,17.942,0.0,93.0,1.8255,0.0,3835.0,3214.0,1536-1276,1558-2248,B,journal,ok
https://openalex.org/S2729999759,Transactions of the Association for Computational Linguistics,Q1,39,8.3895,7.3545,19.0722,0.0,43.0,0.9653,0.0,347.0,298.0,2307-387X,,A,journal,ok
https://openalex.org/S4210198887,IJCAI,Q1,40,8.1063,4.5552,0.0,21.6914,77.0,0.0,0.0,1000.0,0.0,,,A,conference,ok
https://openalex.org/S4363516341,EuroSys,Q1,41,8.0704,4.6573,0.0,22.1777,35.0,0.0,0.0,251.0,0.0,,,B,conference,ok
https://openalex.org/S4210174276,Internet of Things,Q1,42,7.9104,6.9489,16.9497,0.0,68.0,2.3731,0.0,1281.0,1153.0,2542-6605,2543-1536,,journal,ok
https://openalex.org/S158797327,IEEE Communications Magazine,Q1,43,7.8593,7.9021,15.7278,0.0,60.0,1.4416,0.0,1773.0,859.0,0163-6804,1558-1896,,journal,ok
https://openalex.org/S4363517054,IEEE/ACM ICSE,Q1,44,7.8289,4.3815,0.0,20.8642,74.0,0.0,0.0,901.0,0.0,,,A,conference,ok
https://openalex.org/S13144211,Expert Systems with Applications,Q1,45,7.8227,6.0914,17.2767,0.0,129.0,1.8036,0.0,12619.0,11039.0,0957-4174,,B,journal,ok
https://openalex.org/S30698027,IEEE Transactions on Knowledge and Data Engineering,Q1,46,7.7391,7.0797,16.1029,0.0,78.0,1.5969,0.0,1864.0,1645.0,1041-4347,1558-2191,A,journal,ok
https://openalex.org/S4210191041,IEEE Transactions on Cybernetics,Q1,47,7.7232,5.9259,17.6747,0.0,79.0,1.4586,0.0,2092.0,1602.0,2168-2267,2168-2275,B,journal,ok
https://openalex.org/S4363516598,International Symposium on Computer Architecture (ISCA),Q1,48,7.6416,4.3619,0.0,20.771,39.0,0.0,0.0,370.0,0.0,,,A,conference,ok
https://openalex.org/S174847851,Information Processing & Management,Q1,49,7.5963,8.2667,14.0937,0.0,61.0,1.6779,0.0,1425.0,1251.0,0306-4573,1873-5371,,journal,ok
https://openalex.org/S4363520121,USENIX Security Symposium,Q1,50,7.5749,4.2475,0.0,20.226,61.0,0.0,0.0,975.0,0.0,,,A,conference,ok
https://openalex.org/S2764346689,Swarm and Evolutionary Computation,Q2,51,7.5285,6.436,16.3831,0.0,51.0,2.6031,0.0,1026.0,877.0,2210-6502,,B,journal,ok
https://openalex.org/S25538012,International Journal of Computer Vision,Q2,52,7.525,5.8872,17.1181,0.0,63.0,1.6339,0.0,1048.0,900.0,0920-5691,1573-1405,A,journal,ok
https://openalex.org/S93787993,IEEE Transactions on Evolutionary Computation,Q2,53,7.4606,5.9547,16.8716,0.0,57.0,1.6015,0.0,784.0,575.0,1089-778X,1941-0026,B,journal,ok
https://openalex.org/S900972176,Engineering Applications of Artificial Intelligence,Q2,54,7.4442,5.7135,16.3977,0.0,104.0,2.3556,0.0,7537.0,6394.0,0952-1976,,B,journal,ok
https://openalex.org/S118988714,Journal of Machine Learning Research,Q2,55,7.3176,3.9904,0.0,19.0019,107.0,0.0,0.0,3542.0,0.0,1532-4435,1533-7928,A,journal,ok
https://openalex.org/S142627899,ACM Transactions on Software Engineering and Methodology,Q2,56,7.2345,8.3902,12.6599,0.0,46.0,2.1148,0.0,938.0,755.0,1049-331X,1557-7392,A,journal,ok
https://openalex.org/S144771191,IEEE Transactions on Intelligent Transportation Systems,Q2,57,7.2201,5.4288,16.0443,0.0,105.0,1.5951,0.0,5596.0,4800.0,1524-9050,1558-0016,,journal,ok
https://openalex.org/S4210175523,IEEE Transactions on Neural Networks and Learning Systems,Q2,58,7.1693,5.491,15.7915,0.0,107.0,1.3645,0.0,3744.0,3217.0,2162-237X,2162-2388,B,journal,ok
https://openalex.org/S186584794,IEEE Network,Q2,59,7.1147,6.2946,15.0402,0.0,54.0,1.7134,0.0,1179.0,829.0,0890-8044,1558-156X,,journal,ok
https://openalex.org/S12529635,Computers and Security,Q2,60,7.0599,6.085,14.8461,0.0,67.0,1.9795,0.0,1699.0,1515.0,0167-4048,,B,journal,ok
https://openalex.org/S134177497,IEEE Transactions on Fuzzy Systems,Q2,61,7.0293,5.426,15.732,0.0,70.0,1.4039,0.0,1623.0,1344.0,1063-6706,1941-0034,B,journal,ok
https://openalex.org/S61310614,IEEE Transactions on Information Forensics and Security,Q2,62,6.9355,5.9861,14.3694,0.0,71.0,2.2946,0.0,2335.0,1947.0,1556-6013,1556-6021,A,journal,ok
https://openalex.org/S2480266640,IEEE Internet of Things Journal,Q2,63,6.9303,6.1948,13.719,0.0,107.0,1.941,0.0,10612.0,8392.0,2327-4662,2372-2541,,journal,ok
https://openalex.org/S414566,Pattern Recognition,Q2,64,6.9135,5.1589,15.3706,0.0,82.0,1.9162,0.0,3926.0,3330.0,0031-3203,,B,journal,ok
https://openalex.org/S69141925,IEEE Transactions on Mobile Computing,Q2,65,6.8572,6.5628,13.2963,0.0,67.0,2.3478,0.0,2608.0,2053.0,1536-1233,1558-0660,A,journal,ok
https://openalex.org/S4363518953,INTERSPEECH,Q2,66,6.8468,3.7775,0.0,17.988,60.0,0.0,0.0,1001.0,0.0,,,B,conference,ok
https://openalex.org/S89276529,ACM Transactions on Computer-Human Interaction,Q2,67,6.8443,5.8501,14.9206,0.0,40.0,1.5137,0.0,320.0,281.0,1073-0516,1557-7325,A,journal,ok
https://openalex.org/S115173108,IEEE Transactions on Circuits and Systems for Video Technology,Q2,68,6.8324,4.786,15.5675,0.0,78.0,2.1698,0.0,3371.0,2704.0,1051-8215,1558-2205,B,journal,ok
https://openalex.org/S4363607686,ACM SIGGRAPH Asia,Q2,69,6.7917,3.7806,0.0,18.0028,47.0,0.0,0.0,525.0,0.0,,,A,conference,ok
https://openalex.org/S4363517061,IEEE Symposium on Security and Privacy (S&P),Q2,70,6.7519,3.7132,0.0,17.682,61.0,0.0,0.0,824.0,0.0,,,A,conference,ok
https://openalex.org/S10169007,Knowledge-Based Systems,Q2,71,6.6933,5.525,13.9667,0.0,91.0,1.4996,0.0,5417.0,4553.0,0950-7051,,B,journal,ok
https://openalex.org/S184777250,IEEE Transactions on Industrial Informatics,Q2,72,6.693,5.1182,14.4849,0.0,96.0,1.4885,0.0,3822.0,3252.0,1551-3203,1941-0050,,journal,ok
https://openalex.org/S140556538,Applied Soft Computing,Q2,73,6.6674,5.2935,14.2313,0.0,83.0,1.7021,0.0,4808.0,4119.0,1568-4946,,B,journal,ok
https://openalex.org/S126824455,IEEE Transactions on Consumer Electronics,Q2,74,6.6559,5.6339,13.7329,0.0,52.0,4.5931,0.0,2186.0,1555.0,0098-3063,1558-4127,,journal,ok
https://openalex.org/S137030581,IEEE Transactions on Multimedia,Q2,75,6.6499,4.6833,15.0869,0.0,75.0,1.8361,0.0,2418.0,2053.0,1520-9210,1941-0077,B,journal,ok
https://openalex.org/S4210209078,IEEE Transactions on Systems Man and Cybernetics Systems,Q2,76,6.613,5.1103,14.3998,0.0,69.0,1.9515,0.0,2818.0,2045.0,2168-2216,2168-2232,,journal,ok
https://openalex.org/S2764955546,Journal of King Saud University - Computer and Information Sciences,Q2,77,6.5178,4.9407,14.5101,0.0,61.0,1.3673,0.0,1374.0,1145.0,1319-1578,2213-1248,,journal,ok
https://openalex.org/S4210199657,IEEE Transactions on Intelligent Vehicles,Q2,78,6.4658,4.869,14.0607,0.0,78.0,1.7934,0.0,1797.0,1511.0,2379-8858,2379-8904,,journal,ok
https://openalex.org/S107449649,Journal of Computer Applications,Q2,79,6.4525,3.4639,0.0,16.4947,86.0,0.0,0.0,2319.0,0.0,1001-9081,,,journal,ok
https://openalex.org/S4363607587,ACM IUI,Q2,80,6.4377,3.5887,0.0,17.0889,37.0,0.0,0.0,305.0,0.0,,,B,conference,ok
https://openalex.org/S196647941,IEEE Transactions on Communications,Q2,81,6.4211,5.8132,12.6643,0.0,77.0,1.399,0.0,2968.0,2269.0,0090-6778,1558-0857,,journal,ok
https://openalex.org/S73484101,The International Journal of Robotics Research,Q2,82,6.3657,5.7859,13.2083,0.0,31.0,2.1506,0.0,358.0,296.0,0278-3649,1741-3176,A,journal,ok
https://openalex.org/S4363519764,USENIX Symposium on Networked Systems Design (NSDI),Q2,83,6.3556,3.5312,0.0,16.8152,38.0,0.0,0.0,319.0,0.0,,,A,conference,ok
https://openalex.org/S8351582,IEEE Transactions on Software Engineering,Q2,84,6.3266,6.429,11.9319,0.0,42.0,1.7766,0.0,726.0,590.0,0098-5589,1939-3520,A,journal,ok
https://openalex.org/S44278595,Computers in Biology and Medicine,Q2,85,6.2702,4.6131,13.4841,0.0,99.0,1.4326,0.0,5410.0,4831.0,0010-4825,1879-0534,,journal,ok
https://openalex.org/S2764413287,Alexandria Engineering Journal,Q2,86,6.2608,4.807,13.4161,0.0,78.0,1.4108,0.0,3883.0,3540.0,1110-0168,2090-2670,,journal,ok
https://openalex.org/S4363607854,VLDB,Q2,87,6.2373,3.3872,0.0,16.1295,58.0,0.0,0.0,1000.0,0.0,,,A,conference,ok
https://openalex.org/S10936095,IEEE Transactions on Vehicular Technology,Q2,88,6.2191,5.4163,12.2692,0.0,83.0,1.6887,0.0,6656.0,5451.0,0018-9545,1939-9359,,journal,ok
https://openalex.org/S4210193350,Drones,Q2,89,6.2148,6.9802,10.3509,0.0,62.0,1.6859,0.0,2817.0,2489.0,2504-446X,,,journal,ok
https://openalex.org/S4363607487,FAccT,Q2,90,6.1268,3.5377,0.0,16.8462,14.0,0.0,0.0,28.0,0.0,,,B,conference,ok
https://openalex.org/S4210219776,Information,Q2,91,6.1128,6.1625,11.0081,0.0,66.0,1.7674,0.0,3195.0,2586.0,2078-2489,,,journal,ok
https://openalex.org/S34838331,Future Internet,Q2,92,6.1105,5.5327,12.0707,0.0,55.0,1.7184,0.0,1855.0,1597.0,1999-5903,,,journal,ok
https://openalex.org/S34881539,IEEE Transactions on Automation Science and Engineering,Q2,93,6.0982,4.7508,12.8598,0.0,59.0,2.7166,0.0,2969.0,2425.0,1545-5955,1558-3783,,journal,ok
https://openalex.org/S186357190,Future Generation Computer Systems,Q2,94,6.0969,5.3519,12.2654,0.0,58.0,1.5089,0.0,1813.0,1537.0,0167-739X,,B,journal,ok
https://openalex.org/S4363516152,Architectural Support for Programming Languages (ASPLOS),Q2,95,6.0201,3.2636,0.0,15.541,52.0,0.0,0.0,655.0,0.0,,,B,conference,ok
https://openalex.org/S45693802,Neurocomputing,Q2,96,5.9866,4.8481,12.0294,0.0,95.0,1.5661,0.0,6487.0,5162.0,0925-2312,,B,journal,ok
https://openalex.org/S164062316,International Journal of Information Security,Q2,97,5.9639,5.9529,11.212,0.0,34.0,2.514,0.0,596.0,484.0,1615-5262,1615-5270,B,journal,ok
https://openalex.org/S123019304,Neural Networks,Q2,98,5.9614,4.6057,12.5288,0.0,64.0,2.1824,0.0,3251.0,2561.0,0893-6080,,B,journal,ok
https://openalex.org/S91767247,Briefings in Bioinformatics,Q2,99,5.9417,3.7605,13.6101,0.0,74.0,1.6047,0.0,2623.0,2221.0,1467-5463,1477-4054,B,journal,ok
https://openalex.org/S64081563,Solid State Technology,Q2,100,5.9393,3.1033,0.0,14.7778,102.0,0.0,0.0,4000.0,0.0,0038-111X,,,journal,ok
https://openalex.org/S4210190811,International Journal of Human-Computer Studies,Q3,101,5.9357,6.3244,10.596,0.0,38.0,1.8532,0.0,540.0,451.0,1071-5819,,B,journal,ok
https://openalex.org/S2484352698,IEEE Transactions on Network Science and Engineering,Q3,102,5.9112,5.4051,11.5071,0.0,59.0,1.2114,0.0,1759.0,1477.0,2327-4697,2334-329X,,journal,ok
https://openalex.org/S106148199,Cluster Computing,Q3,103,5.8661,5.8196,10.7238,0.0,54.0,1.6553,0.0,2171.0,1639.0,1386-7857,1573-7543,,journal,ok
https://openalex.org/S205010575,Information and Software Technology,Q3,104,5.824,6.0349,10.5613,0.0,39.0,1.7049,0.0,765.0,637.0,0950-5849,,B,journal,ok
https://openalex.org/S204223317,IEEE Transactions on Services Computing,Q3,105,5.8238,5.7188,10.8778,0.0,42.0,1.9537,0.0,996.0,808.0,1939-1374,,B,journal,ok
https://openalex.org/S144091109,Autonomous Robots,Q3,106,5.7527,4.4579,13.0556,0.0,23.0,1.4428,0.0,201.0,159.0,0929-5593,1573-7527,B,journal,ok
https://openalex.org/S4363497987,EACL,Q3,107,5.6992,3.0584,0.0,14.5636,51.0,0.0,0.0,836.0,0.0,,,B,conference,ok
https://openalex.org/S4363516335,Eurocrypt,Q3,108,5.6585,3.1871,0.0,15.1765,19.0,0.0,0.0,147.0,0.0,,,A,conference,ok
https://openalex.org/S30879505,Journal of the Association for Information Systems,Q3,109,5.6549,6.672,9.4701,0.0,27.0,1.2122,0.0,1542.0,214.0,1536-9323,,,journal,ok
https://openalex.org/S4210177528,Ad Hoc Networks,Q3,110,5.65,4.9428,11.3005,0.0,41.0,1.9147,0.0,867.0,734.0,1570-8705,,B,journal,ok
https://openalex.org/S4363517074,IEEE Visualization (VIS),Q3,111,5.6222,3.0023,0.0,14.2965,53.0,0.0,0.0,1000.0,0.0,,,A,conference,ok
https://openalex.org/S4210191458,AAAI,Q3,112,5.6139,3.8666,11.8477,10.2787,109.0,1.2791,0.0,9917.0,8116.0,,,A,conference,ok
https://openalex.org/S192650101,Information Sciences,Q3,113,5.5875,4.1685,11.5496,0.0,86.0,1.2958,0.0,5059.0,4521.0,0020-0255,,B,journal,ok
https://openalex.org/S8427965,Biomedical Signal Processing and Control,Q3,114,5.5805,3.9907,11.7189,0.0,78.0,1.9391,0.0,5221.0,4390.0,1746-8094,1746-8108,,journal,ok
https://openalex.org/S2495854775,IEEE Journal of Biomedical and Health Informatics,Q3,115,5.568,4.1845,11.5481,0.0,68.0,1.8644,0.0,3146.0,2468.0,2168-2194,2168-2208,,journal,ok
https://openalex.org/S2485537415,IEEE Access,Q3,116,5.4877,4.2686,10.3079,0.0,159.0,1.6806,0.0,46654.0,38331.0,,2169-3536,B,journal,ok
https://openalex.org/S121340289,Computers & Electrical Engineering,Q3,117,5.4669,4.5402,10.8121,0.0,69.0,1.119,0.0,2636.0,2355.0,0045-7906,1879-0755,,journal,ok
https://openalex.org/S4363518921,Network and Distributed System Security (NDSS),Q3,118,5.4496,2.939,0.0,13.9951,39.0,0.0,0.0,484.0,0.0,,,B,conference,ok
https://openalex.org/S52395412,Bioinformatics,Q3,119,5.406,3.4997,11.7267,0.0,83.0,1.5725,0.0,3000.0,2566.0,1367-4803,1367-4811,B,journal,ok
https://openalex.org/S4210183893,Proceedings of the ACM on Human-Computer Interaction,Q3,120,5.4008,5.911,8.7179,0.0,51.0,1.9982,0.0,2273.0,1953.0,2573-0142,,,journal,ok
https://openalex.org/S4363607335,ACM CIKM,Q3,121,5.3772,2.8432,0.0,13.5392,53.0,0.0,0.0,1000.0,0.0,,,B,conference,ok
https://openalex.org/S4210210251,IEEE Transactions on Emerging Topics in Computational Intelligence,Q3,122,5.3486,4.382,10.815,0.0,44.0,1.8951,0.0,1074.0,808.0,2471-285X,,,journal,ok
https://openalex.org/S167262187,Journal of Chemical Information and Modeling,Q3,123,5.316,3.3495,11.8999,0.0,64.0,1.3031,0.0,3061.0,2682.0,1549-9596,1549-960X,,journal,ok
https://openalex.org/S133768115,Robotics and Autonomous Systems,Q3,124,5.2995,4.2331,10.9889,0.0,40.0,1.5825,0.0,846.0,690.0,0921-8890,,B,journal,ok
https://openalex.org/S10134376,Sustainability,Q3,125,5.2528,4.6865,8.9788,0.0,146.0,1.2282,0.0,56562.0,50855.0,2071-1050,,,journal,ok
https://openalex.org/S51360982,Automatica,Q3,126,5.2459,3.5225,11.3343,0.0,66.0,1.3511,0.0,2219.0,1904.0,0005-1098,1873-2836,,journal,ok
https://openalex.org/S4363517059,IEEE/RSJ International Conference on Intelligent Robots (IROS),Q3,127,5.2329,2.7589,0.0,13.1375,50.0,0.0,0.0,1026.0,0.0,,,B,conference,ok
